,D_out,D_in,D_sh,N_coils,TPC,p,wire_w,wire_h,wire_A
20,13.121483054145953,6.820345187303119,0.8717205382191311,16,9,12,0.7685790916910017,1.840625701903781,1.4146664301123204
21,13.737057408584263,6.28430157394634,0.810563806268984,17,10,16,1.0011204105802176,2.0810568226487254,2.083388460730855
22,11.963546914792534,6.475134556889323,1.0786115988918916,22,11,15,1.2095237750582006,1.5842684560282958,1.9162103636409713
23,12.836428190971848,8.77628082174379,1.2322074047783662,20,14,17,0.8137249425328719,2.1503988755331194,1.74983320141594
24,13.000159118919498,6.117013673993069,0.9361632563318507,16,14,11,0.9206699353558635,1.5230143277369357,1.4021935026636185
25,9.575331271592356,6.372078973662504,0.9878276410455011,19,14,17,0.8714478015345019,2.027441312114751,1.7668092741826256
26,9.407734903908597,6.187437592352792,0.964733144817004,19,10,15,0.919054340230087,1.4991071026877694,1.377760889194945
27,9.685475343967452,8.684825209687766,1.0133681022252001,16,12,14,0.9677054481938263,1.7906304137433977,1.7328028070810513
28,11.581756506639142,6.216896499777134,1.0063096977211492,14,9,12,1.2183274284023031,2.044962786770649,2.4914342531846922
29,15.369954244461272,8.416974058870093,0.922928040387656,16,14,17,0.9600492658749282,1.6393964079813503,1.5739013179604897
30,11.613680500382392,7.927034066050978,0.7731833219838827,15,14,16,0.9092537766726125,2.1954541297846686,1.996224959018194
31,11.383137529806838,7.587787565393111,0.9526036412117506,19,15,14,0.8819659214019231,2.2673561417086505,1.9997308486683794
32,13.006394140040298,6.2839962890130625,1.0600455329591227,22,11,11,1.094628470775956,2.38021957657564,2.605456115217986
33,13.706157444605454,9.31631728475445,1.195523915793511,19,10,16,0.994518413501931,2.0266743584007343,2.015564967601742
34,10.217349969632656,8.370166653206118,0.7794943688747059,15,12,16,0.9168295990784273,2.397479358309391,2.1980800388776043
35,12.919394589819063,5.740054417934097,0.9649534332414202,14,10,14,0.8706764467237307,1.7324216150391871,1.5083786960097063
36,14.338202946032652,7.499620617659154,0.8147754110421062,20,11,12,1.126976649689536,1.8467951360915982,2.08129499513544
37,12.558514377332612,5.776129825747217,1.1038059531047721,22,13,11,1.155307131391556,1.9906626666917107,2.2998267750238655
38,11.795329971774272,6.030428284529174,0.9545923626698315,17,9,13,1.148536175788781,1.4530634893091108,1.6688959831893886
39,15.334175817061329,6.009872598163703,0.9704974940563125,22,15,13,0.8079701381079897,1.7897628408366717,1.4460749296913535
40,11.514949080826241,8.018854786797272,0.859334344789797,19,10,12,1.229686240205936,2.27001515132344,2.7914063966414298
41,13.26443221371912,8.840672028285436,0.8009673096132376,16,11,17,0.8769596926690005,2.059509454672469,1.8061067784184692
42,14.31219283130253,7.418158790652935,0.8911760367445554,20,14,11,0.9750349570718955,1.5117708178202838,1.4740293944559446
43,10.71178660342779,7.828756218397805,1.1963106107666168,19,12,15,1.245176130286583,1.7998568561897543,2.241138795260133
44,14.058129762213182,6.924734496517438,1.2149114698211636,14,12,13,1.0712522078782563,2.300143885389298,2.4640342156609565
45,14.5357215370296,6.049617768357766,0.8446282701758724,22,10,14,0.9094638259728763,2.259342201718238,2.0547900029566506
46,11.23612359979419,8.815124239810991,0.9071663386676797,14,10,13,1.108635801263103,1.6034412521945516,1.77763237740502
47,12.870396438137734,8.45659801684135,1.1081840638230505,22,13,11,1.1674777937060128,2.1510409340336722,2.5112925238369526
48,14.253303354349642,6.999872728781641,0.9442776670057145,19,11,16,0.9941237488217061,1.8016113076899507,1.7910245871203099
49,12.69907273982678,5.749294279483412,0.8117304106056779,16,13,11,1.1526015576176045,1.7850621627898406,2.0574654292758203
50,14.45516128365434,6.199964972627101,0.9315017961103669,19,11,16,0.9861089448595511,1.488631731031502,1.4679530655719215
51,15.27278633374152,6.249941985335878,1.0495861221939782,22,13,15,1.0367613164312721,2.3205184140678012,2.4058237257719415
52,10.161803284563964,9.062232951082505,1.127913275592701,17,10,16,0.7960051667510455,1.8663458445729795,1.4856209352244354
53,11.879338316965333,8.574802552411779,1.1382559564844934,19,13,13,0.9572492473205385,1.7707446331732848,1.69504396730201
54,12.856432396773776,8.327040958894818,0.7901142996003793,17,11,15,1.1167266985966167,1.5381574949288785,1.7177015412335688
55,12.282052836069628,8.514024975957357,1.0764590848064475,16,14,15,1.1340497812239003,2.3582562308797916,2.6743799626991276
56,12.003262863291766,6.00459002919409,0.8384475183238528,20,11,11,1.242068960876527,1.4720194996474794,1.8283497303171299
57,10.569419504282221,8.824234521469052,0.8961544931642221,16,11,16,1.0966792907803398,1.989260486842845,2.1815807798881646
58,13.232558657911587,6.673744516150239,1.0407096394798947,19,11,12,0.9723910128122959,1.564516521287625,1.5213218046964436
59,11.098376930012183,6.004195948986689,1.244214244292492,22,12,13,1.2466989168364506,1.6738735361893806,2.0868163244885003
60,13.323632824210112,8.662888229742633,1.1936122410493284,20,9,15,1.0923268025780084,2.0206508333680593,2.2072110639395204
61,13.117183105347772,7.148547608533827,1.1077764000537447,17,13,17,0.7678059125213297,2.0193873693896154,1.550497561888241
62,10.857480615566736,5.856801032071734,0.951048865804941,17,11,12,0.8449022749141502,2.1898894782977534,1.8502426020243332
63,12.904148297913542,6.797755194956181,1.1876555749505713,16,15,17,1.155050744122998,1.7884818875456858,2.0657873350601483
64,13.961852020047157,7.627763272978964,1.2313459022355597,22,10,15,0.8142601845636865,1.8023579930261007,1.4675883520512685
65,10.1657488539016,5.630042871842517,1.2486084912598807,22,13,14,1.2550484952365222,2.25048426849753,2.8244668947312905
66,10.410085094474889,8.998304960120533,1.2212900138729346,16,14,15,1.1746215624668674,1.5107538761939225,1.7745640785577816
67,13.904723862078805,8.621105033572885,1.0041398478920842,14,12,13,0.852843710063384,1.910687797041404,1.6295180696016252
68,14.38086848533153,5.742775830564923,0.9292539296975704,19,11,16,0.7941084258733445,1.5302747575075377,1.2152040788380247
69,9.640533593141283,9.233935691171782,1.1577122469045231,14,9,16,1.1818453418663988,2.3302200316930306,2.75395968998018
70,9.76719263467093,6.488269596768463,0.9743173386166482,19,13,15,1.0779718181533646,1.4868100018696473,1.602739280964031
71,10.99917245532748,6.47033233465792,1.058293905463391,19,13,11,0.8095219433672001,2.2491741114214454,1.8207557976490838
72,15.254419803586043,8.517987968383306,0.790134606272774,17,10,16,0.7857492643889397,1.9297901860799753,1.5163312191373357
73,11.177527622991885,7.981440710525497,1.1864610812901224,16,14,14,1.0968299777855035,1.5318627380751506,1.680192972973408
74,15.619750556674244,7.494213356666381,0.7537413149816256,20,12,12,1.165451289962891,1.8979540952710816,2.2119730486240337
75,12.265097047299612,8.813244948375004,1.062804660813859,22,14,15,0.8974610420892966,1.5555013752325106,1.396001885187503
76,9.84725693533825,9.009415129227175,0.9238679939995025,19,10,13,1.2026785987839501,2.1533840160648596,2.5898288710846407
77,13.876487874810453,7.147912409831754,1.1527199997488455,14,10,11,0.8417408663722228,1.9180252084662968,1.6144802006981838
78,12.846268867333578,9.328991454145287,1.2166819431721814,16,12,13,0.9039250403388672,2.2970230413773143,2.0763366453362964
79,9.898035754605633,5.6420138212413296,0.8816085118775944,19,9,16,0.7959705963012708,1.7441794239032782,1.3883155361006991
80,13.963918374710975,7.160774831677359,1.1014380658214922,14,11,16,0.8778463198925129,1.5031365145380498,1.3195228575832858
81,12.963811937294173,6.720235786433835,1.2084827569239358,16,13,14,0.8548697723737907,2.0490691644298265,1.7516872901742793
82,9.654976522116295,6.896723678307751,0.7919904253094534,14,13,16,1.0552975853755169,1.4667285778262553,1.547835126581313
83,9.404740550709832,5.642676053170773,0.9524786146810443,22,10,16,1.0273466575051864,2.0446419598278256,2.10055608322397
84,13.767749999974429,8.760131566337034,0.9851514051292588,17,10,17,1.1621750514460365,2.1232891269388423,2.467633650334959
85,15.471541906684195,6.652328601230265,0.760648825349407,14,11,14,1.047378493373714,1.7504803194784133,1.8334154396956381
86,11.718339711799876,7.787894802898455,1.0326788738502648,19,9,11,1.1457673929608623,1.715743581323035,1.9658430501618271
87,14.189940727693829,8.511758497249438,0.8488850437643707,22,10,15,1.0886111118223873,1.7062569692522227,1.8574502963523591
88,15.017815274418147,9.217596677199342,0.8308106525177428,17,14,17,1.0416185092491097,2.315315985946036,2.4116759857217427
89,14.074593095851238,6.957326954773852,0.7605416651996172,20,14,14,0.9933965628780919,2.219674222256482,2.205016743098691
90,10.521946200397316,5.870218777586142,1.093563781720147,20,13,12,0.8082894498155961,2.411648263144754,1.9493098477660111
91,12.75855856072197,6.377087719884255,1.2251033228116412,16,12,12,0.8040709798266176,2.2194982212733896,1.7846341095027292
92,13.6071313960088,7.71799049315146,0.9912738435813708,15,10,16,1.175617941699238,2.2286372977392115,2.620025992762324
93,11.47217453717451,6.6367237009302515,0.8149410371815446,19,14,14,1.2361419429651288,2.2448108517759375,2.774904847903513
94,10.568606053698115,5.97767879913012,1.1506539070834383,19,14,16,0.7889594386291525,2.3105625940090917,1.8229401670869314
95,12.028259574934303,8.034045814655464,1.1678010324584176,22,14,11,1.1179574153620353,2.309365099192945,2.581771837421035
96,13.683314785089848,5.827232477091039,1.0981362026125174,20,11,13,1.1370943003742462,1.5185973122872558,1.7267883483654878
97,12.399926110355358,6.680547693650876,1.0302112203688112,14,13,13,1.0451587176483548,1.5625206298484815,1.6330820577915386
98,13.743658197023771,7.803833443129208,1.188854769510384,20,11,14,1.0897917142655285,2.0441327632215454,2.2276789482175396
99,11.806722005823971,5.803366439456792,0.9604846117167333,20,14,15,0.9167850487742806,2.2649481466265717,2.076470597076258
100,14.933008616152861,8.769585967594326,0.9376768762860096,17,12,14,0.9024639727570519,2.3241808989009565,2.097489527428213
101,11.242136891136722,8.495244923803517,0.9707506612678822,20,10,17,0.9135239210459806,2.295836463574818,2.097301528285205
102,14.449353832910928,7.516005072117376,0.8392575764840691,22,11,14,1.1078380839854993,1.933376466302498,2.1418680800512147
103,15.087922581942488,6.644922058051691,0.7934381174670574,22,14,13,1.2261135232500517,2.131144935768171,2.613025625751217
104,9.557318843039123,7.986355759167148,0.7665426060053466,16,10,11,1.2735836477976596,1.9425809330302384,2.474039310830832
105,12.954092552435602,9.024113081905465,0.8966775382334149,22,11,11,1.0697406610222349,1.8410020500173068,1.9693947499288031
106,11.997280140521845,6.46205580093559,0.8108634103433103,17,12,13,0.8299974270803963,1.6552217773753557,1.3738298164689857
107,14.397078106285656,6.142679170140944,1.060004047263071,19,11,15,0.8029863881928067,1.590192823929563,1.2769031922173195
108,14.322363222898964,7.092526112178785,1.030938296204873,22,9,16,1.0360744079151534,1.9743975728740353,2.045622796304582
109,10.137891692004299,6.0391939650432125,1.1055210565984372,16,11,17,0.9267367983678282,2.108102362734197,1.9536560342719438
110,10.16664102478726,8.606138197584539,1.2046624092497806,17,9,13,1.2173607386143397,2.0276306174663077,2.468357906115834
111,9.602642894995448,9.003199173332325,1.1166443599892648,20,12,12,1.1408832468424452,2.2321926748440815,2.546671226454038
112,14.54133374997711,5.8475922590055145,0.8596246470126455,17,10,13,1.270635707855891,2.282482392659495,2.900203630665505
113,14.549828606110166,7.807945742420987,0.8312400488795356,14,14,16,0.9982602129932681,1.6051631706299856,1.6023705286020389
114,13.967484373117546,8.350411805328115,0.9693721740440787,19,13,15,0.7932345673288228,1.914292792959093,1.5184832153635899
115,13.35321972280877,7.325405515048474,1.1615187349295546,17,11,15,0.8105209563068203,2.1316347719763082,1.7277346538791083
116,14.23285553293666,8.85658541692015,1.0603818114289318,19,9,11,0.7951308450956547,2.0575631281805338,1.6360319089478468
117,11.92010390265185,6.116818200410937,0.9206278802582444,17,13,14,0.9325707157731917,2.376920518082256,2.216646468883955
118,11.82285609873003,5.889540221039682,0.9216459706750806,14,10,13,1.2228568103870208,1.9311831606276666,2.361560480078274
119,12.752874880793472,9.071499970861465,1.1889921688324998,19,12,12,0.8159908639357882,2.3771228779967952,1.9397105508981323
120,11.792303815513769,6.00156605380923,0.8396739205359717,17,13,13,0.9123372420785808,1.9371296454687248,1.7673155182955953
121,11.791288967320373,7.927736382513162,0.8625656585835737,14,13,13,1.0195795232940146,2.1692507783723878,2.211723674518089
122,10.804895811407889,8.464809043685445,1.209512410884176,16,11,11,1.2188311409235308,2.262523509404912,2.7576341103343
123,11.56135348190956,8.39616948115188,1.0742144248057097,16,10,17,1.0801291491158387,1.667028950632731,1.800606561998401
124,12.396563422567931,8.921030207816104,0.7909188340917342,20,9,11,1.263201159429588,1.4910184272919236,1.8834562060860387
125,14.873679923942964,8.7042291242429,1.0704003250554306,14,9,15,1.1140896352516683,1.9037111537220741,2.120904864874758
126,13.30659826984197,7.738136004160603,1.0923857663784247,16,9,15,1.0593676978943365,1.7800920554160067,1.8857720227860526
127,14.341440533500068,8.916380437971966,1.1617300888140303,17,13,17,0.9146294275982738,1.5650907002020358,1.4314780112651695
128,11.99673013734492,7.991727761527612,0.986797945677437,19,12,13,1.187656456933774,2.122388562864246,2.520668480808115
129,13.102836386196369,5.757339487048135,1.0060139103621522,17,12,11,0.8277807547841153,1.6187476263843183,1.339968131973406
130,12.1556363959986,6.109162499608187,1.0421050404806074,14,13,11,0.7731799827551109,2.363758234010026,1.8276105506091231
131,13.371720002718726,8.23443184994701,1.0684736055789374,17,10,11,0.7934270926522323,2.3816896850828435,1.8896971224350914
132,14.789919292569406,7.165784686925903,0.7654474482558219,16,10,14,1.2743357137552889,1.9078519584503137,2.431243887211206
133,9.993310665740427,8.55372391375861,1.2277939347210323,17,12,16,0.920596567300931,2.295572538803724,2.1132961992129915
134,13.927933578205497,9.32171393075857,0.7847735593349442,14,11,12,0.8764388353749011,1.7745613481569356,1.555294481279979
135,12.618525545366056,5.9304822756955735,0.975430994598898,17,12,17,0.8060964502339698,1.7126110094663702,1.3805296553624566
136,11.264944821760967,9.171571231342535,1.0053051323252888,22,11,11,1.0487022591438036,1.9412826306769715,2.035827480427566
137,12.320689801592833,6.633215242368177,0.9089463168617637,20,9,12,1.049437258364458,1.4845771948687472,1.5579706212134556
138,11.113353992159315,6.570684928715531,1.0145346198325458,19,14,15,0.9747920343055989,1.9176200921161617,1.8692807906192033
139,12.604791453425825,8.356176765760287,0.8849114744562536,16,14,11,1.1748874433207332,2.077952179576334,2.441359923605184
140,9.44948931978829,9.070879426861358,1.1690703626881778,19,14,13,1.1379975761420442,2.071909842356264,2.3578283785862735
141,10.484470346150204,6.1013537215372615,0.8891695597552096,19,13,12,0.8794029873158875,1.796690808118076,1.580015263942032
142,13.920310329052793,6.25246214187294,0.8206004071578263,16,12,11,1.2058752277731615,2.0549852421997272,2.4780557970080817
143,14.005597862622825,6.23092113587954,1.0293305166336866,20,14,15,1.2044444851125882,2.3348650409080167,2.8122153220038384
144,13.526228521833817,7.756305314477183,0.8482361810955095,14,15,17,0.8474059448194531,1.4838292395724826,1.2574057187106502
145,11.309216807625903,7.603689684211193,1.0735709154937725,16,13,15,1.186997750056944,2.1446653003844736,2.54571288618157
146,10.746171889307272,5.6444364157869495,0.9188769582210073,14,11,11,1.2718500183439794,1.6686335153210552,2.122251567070463
147,10.326733713794463,8.215048725762303,1.1513172821497883,20,15,11,0.8682495647668448,1.5528333440150133,1.3482468750964793
148,13.490292024027987,6.760980040604922,1.156987006705959,17,13,11,1.023436872861121,2.156826682872129,2.2073759556220764
149,14.18056518261553,7.641580628823022,0.886598308786316,17,14,17,1.1434421893221247,1.989420536511361,2.2747873737509465
150,13.06574638181074,9.133279383126428,1.0910587953067858,16,15,12,0.8788118806247487,1.9109898615488297,1.6794005940825552
151,9.858869097548867,8.316386677297654,1.0247152269688522,22,13,16,1.2402187032596155,1.9711156172161832,2.4446144547586313
152,13.678691282722355,6.122731003071171,1.1000815592492263,20,13,15,0.8290252596661458,2.326454382926027,1.9286894489066926
153,13.355867747592372,5.959463202536869,1.0052304858756516,15,11,16,1.2084420761172239,1.9970461025052109,2.4133145382132075
154,9.506512213370712,6.971205694651294,1.2073766349185875,17,11,11,1.2384941784292494,2.120240584138168,2.625905620324552
155,10.406771185758318,7.209174365785216,0.7760297117990778,20,10,14,1.1069462194139308,1.875006228078804,2.0755310555494066
156,14.216179723089695,9.329444640519075,0.9860684420079646,16,13,13,1.1545552924692681,2.266667750298956,2.616993247377069
157,12.952362422018256,6.352448940629146,0.8877387273332936,17,11,11,1.0220376823951902,1.5444103067416026,1.5784455305694323
158,10.524260718894318,7.80087100582555,1.0356490651027896,14,13,15,0.9826522701999834,1.4932163490377304,1.4673124352816564
159,11.700953399875813,9.23194324633194,1.02111099317887,17,10,13,0.9374223584680422,2.2131179440869806,2.074626242713962
160,13.546466213257887,6.8563078900055725,0.8115113260176242,17,12,17,0.8474828735909677,1.6276988766952687,1.3794469213624967
161,14.966591703916588,7.946631714211976,0.77515900045349,20,14,12,1.1872471704991863,1.7037927997946076,2.0228231806730346
162,12.030530523935962,8.014256507980516,1.0707600150812266,19,13,17,1.0925576303929394,2.2526539368282976,2.461154247316451
163,13.247720495749173,7.7392329943989395,1.0512966688347853,20,14,17,0.8406189795780776,2.34372469867675,1.9701794646135873
164,12.959374190932724,6.115737525358928,0.9713338976600852,19,11,13,1.0784287311966938,2.033085589873541,2.1925379131016047
165,10.52392304344782,6.42132800430894,1.2382240432742746,20,14,11,1.139134173240973,1.719909063781681,1.9592071894206011
166,11.704929189835752,6.220018529279358,0.9428044349249104,14,13,13,1.055153697287758,2.005737462108596,2.11636129893245
167,9.475918113317197,8.697028337295993,0.9574925381809627,17,14,14,1.0262094316858787,1.9349572188507782,1.9856713478933457
168,14.264090053111968,6.649793819403779,1.0337552928917189,14,13,11,1.0357832972003695,1.8287559905138904,1.894194909629405
169,10.134387909522195,8.311891951785633,0.9453762751329636,22,14,13,1.1512023790532977,1.6256076043098289,1.8714033414886069
170,14.769667767576372,7.984732683405221,1.1090708915680103,17,12,12,0.8675355354008579,1.6809519083722815,1.458285513812841
171,12.131317808927957,6.51106341396594,0.8952058828702354,16,13,11,1.0586972935074475,2.3920672255446753,2.5324750975720165
172,11.814611676496515,6.761550232144923,0.8393760244216453,17,13,17,1.1200353768705233,2.188973436949589,2.4517276884133974
173,14.951182669774843,5.97925352163938,0.7977077110181972,14,12,16,1.2344521076771418,1.6168097508978543,1.9958742047088107
174,12.58516446628796,6.39973011079056,1.1203273271496066,19,12,13,0.9698048902278363,2.356999801342416,2.2858299336079138
175,11.309610488741557,7.13674363433671,0.7849994132233046,17,14,14,0.9749581239251254,2.3513031439817915,2.2924221020357365
176,10.185699736059725,8.453600914654917,1.0302559583174962,15,11,17,0.9712397690922957,2.233784494378569,2.169540336522192
177,14.014054515572557,7.699496043610438,0.7594482283945722,17,14,13,0.9143307330304314,1.5938345529201838,1.4572919151007417
178,11.98222303354987,8.034643901797603,1.1221326798914253,20,14,11,1.0519826239589631,1.7838965846341424,1.8766282099748577
179,13.581566950861227,5.798548602827848,1.1050481036672057,19,15,13,1.0008477904662343,2.0758655626511446,2.0776254616843444
180,13.528900287687454,5.819933284069501,0.8035995898565925,14,14,16,1.18256673789934,2.139845763923689,2.5305104246509584
181,10.212166989953296,7.554673454190592,0.8086330718592287,14,13,17,0.827711010862001,2.403875728136129,1.989714408922184
182,15.569714019368153,9.311131154162755,0.8072660344037332,14,10,13,1.2518145594822965,1.715694117858227,2.1477308763530636
183,13.11926757104748,7.790343865929504,1.019980673249799,14,11,17,1.0337430390355338,1.6099758852364785,1.6643013643782811
184,13.612733588419012,7.024033203098681,0.8356307764884775,17,11,11,0.8211342251378279,1.612095656650335,1.3237469178716306
185,9.799182245469886,6.967072222088456,0.8754412779642275,19,12,16,0.7777021591160035,2.065366005359194,1.6062396017326404
186,11.644547294777233,6.359325819086875,0.850866926282607,22,14,14,1.1385753629466855,2.2364332619720813,2.546347812955902
187,13.673869172838886,9.306463899217317,1.2331560372663546,19,12,15,0.8264096935790629,1.77555230642185,1.4673336374836794
188,10.654264631101478,5.960604699328858,0.9251613728500429,22,11,13,1.1595200397545127,2.252808300765764,2.612176370463215
189,14.023389757191747,6.8104220257536765,1.1963862391870683,19,11,17,1.0840704083067103,2.3168622703411144,2.5116418273991035
190,12.18220574643977,8.348286062077328,0.917884733406306,19,14,11,0.9353195027238052,2.1333597492457925,1.9953729797955564
191,13.596181692331921,6.476369718402393,1.0665929002905852,16,12,11,0.9237809567568858,1.8511292200455136,1.7100379219742723
192,11.232918620834834,7.109299153273418,0.7551637949479787,16,9,15,1.2293786323843647,1.8274703833599102,2.2466530406179372
193,12.230375644238372,8.176342840543366,1.024962938460897,20,10,15,1.090693357392373,1.8884721232047117,2.05974400040005
194,11.22278249253261,6.599933857348322,0.7990684267114625,20,11,16,1.18337101765032,2.023897466894067,2.3950216050183366
195,11.436207673693005,9.213681996095293,0.8623935820766566,22,14,11,0.8427068428694326,2.3908954540625746,2.014823959723951
196,13.690300163207962,7.442577843916321,1.1553750105078744,17,9,15,1.252166602075379,1.8951541356323327,2.37304871442384
197,15.57052096586084,9.289218533863728,1.060758187089741,17,14,17,0.7975620912085135,1.7970987681774295,1.4332978516558343
198,14.198515253991769,8.770714273555763,1.013936622133523,22,12,16,0.7747389148437431,1.9855538170875189,1.5382858096142364
199,12.687645427772813,8.375562517381853,1.2297794722163597,19,12,14,1.0045520920241244,2.012297297709096,2.0214574601881647
200,12.401748647377705,6.82073954659519,0.8158201335789214,20,11,14,1.2738586377237948,1.8812513451362645,2.3964482757313386
201,13.578725694508979,7.524525732235696,0.8768790038831731,17,13,16,1.0048986695576603,1.7418111785849764,1.750343735980703
202,13.947172184100264,6.124807225470902,1.1422495852225463,22,12,17,1.0906550369281378,2.2180658916705607,2.4191447369889985
203,10.450028200734483,7.973911391021655,1.0241377210387783,22,11,17,1.18269029457193,1.4783172822762471,1.7483915020460696
204,9.69581806533338,7.254731525781103,0.8404258807696409,22,10,13,1.0171274788629172,1.9009960819036085,1.933555352114901
205,15.463862851525281,7.786419025548052,0.8264158752830514,15,14,16,0.7986428167580815,1.4624416720257232,1.167968536291022
206,13.875182252383814,8.568436852905155,1.0622867864418797,14,11,12,0.8178527433936942,1.6481819841249874,1.347970157328683
207,14.144297535433394,8.560109771653325,1.138306599453521,22,10,14,1.241091737555872,2.169459183407937,2.6924978674923
208,11.260917926704265,8.207334249308673,0.8230434625690654,22,13,17,1.122315700940557,1.506361423278502,1.6906130766366274
209,13.41271935280514,9.160925664068104,1.1520663207905768,19,15,16,1.2238898106070577,1.5289064115517335,1.8712129784699674
210,11.352407378630957,8.873335378888962,0.7726244182941452,19,12,15,1.0587922526870295,2.1739454888531284,2.3017566413616093
211,11.184707212619971,8.004883200902078,0.9126617649365346,17,14,16,0.8658183246825362,1.8225191108255339,1.5779704432368693
212,13.792907460441764,8.746158235707611,1.094832399030408,20,14,17,0.9019736237093369,1.7475498615475265,1.5762438812327724
213,12.88570047689996,6.360996897440275,0.9944416905683207,16,13,11,0.9742513384248634,2.25420689535637,2.1961640848874993
214,11.426611440928086,8.244391431303878,1.184094515307724,19,9,17,1.273566047243111,1.7659156187897076,2.2490101743868802
215,9.52352506202705,8.38578826451613,0.8874668959029635,15,14,16,1.2237095948057384,1.6796475335030228,2.0554008026394417
216,14.320250857989844,8.329964311874829,0.8523257813777821,14,14,13,1.111321302262315,2.0010372562166294,2.223795329454074
217,12.97004652405944,8.3894622347765,1.2043775746111707,22,13,11,1.024546539675537,1.7514402265103404,1.7944320235197082
218,11.525240347728314,8.797162824371512,1.182154954483282,20,11,13,1.1390843289938868,2.0556551098756697,2.341564521475582
219,10.10849605120479,7.877763403925726,1.205188520954331,22,12,13,1.0923128135102225,2.2612741593106196,2.470018739074546
220,9.825386305940818,6.393228088880337,1.078242158473877,16,9,16,1.0188585118183795,2.0918502418560743,2.1312994243643972
221,13.622492230830154,7.097522041454715,1.0480480616039027,16,15,11,1.2360034371471758,1.8063410475896697,2.232643743480862
222,11.40157230541821,8.01690285217236,0.9268575988337311,14,10,14,1.0458717654079241,1.6806791648129593,1.7577748851872452
223,14.819863117656784,8.55173588429652,0.8393511403431587,16,11,14,0.7686972374410147,1.978979725685298,1.5212362480860655
224,15.498603566350614,6.592773257540026,0.9847854986312777,19,9,17,1.086809820817484,1.465201252462914,1.5923951106507728
225,13.285437371331138,8.023080106442476,0.9141417012273482,19,10,14,0.7794121781539641,2.2796694992441955,1.776802169877075
226,12.642582779543101,8.005213282465107,0.8537749933442553,22,15,13,0.8972963873389836,1.6313089618743382,1.4637676381235514
227,15.39893122662753,7.311120537915227,1.203346255294176,17,13,13,0.9252445562600562,2.2861682689714726,2.115264745560331
228,13.500927886619433,8.272177916419576,1.054920847491923,14,13,17,1.0940040170305005,1.6308824490856089,1.7841919506041968
229,14.350705145475704,7.54856931233675,1.2328162898171475,14,12,17,0.934739227542905,1.4767176261803872,1.3803458931948474
230,11.92891238176513,6.519322853421708,0.8415311011763156,22,11,15,0.97490895648075,1.8801222829583093,1.8329480529350908
231,15.269329938545987,9.141520768503621,0.9694192461621939,17,10,15,1.136643818718205,1.5829596423126913,1.7992612927151015
232,11.116858699136873,5.739891809903276,0.9439387233169279,14,12,13,1.0748891017289384,2.0732487755031226,2.228512513961173
233,9.41930576721786,5.663953497806651,0.9424091293613626,20,14,15,1.0335536527037679,2.2306655131943374,2.305512489122332
234,13.1586477228405,8.316557220367963,1.0131939302653494,15,11,16,0.978875597669519,2.1738334600100853,2.127912527401371
