,D_out,D_in,D_sh,N_coils,TPC,p,wire_w,wire_h,wire_A
34,10.938512222963976,7.686026257831967,1.1827947607512939,21,11,14,0.8924889889265538,1.7810800179777773,1.5895943044422747
35,12.265912616013818,8.613934183459829,0.7623243654530405,21,12,14,1.109547336541433,1.4669137894235793,1.627610287990833
36,10.611494967553996,5.7920966616107865,0.8536481669585375,18,10,15,1.2015685094770097,1.8052551742572949,2.169137768957997
37,10.284111166391572,7.964207010867991,0.9247595727382975,18,11,17,0.8433409615679163,1.8326511754458834,1.5455498045191034
38,15.47927134424361,7.840171663604767,1.0541825000417329,15,12,14,0.9575354956455016,1.6997247980837193,1.6275468269940443
39,10.06902229607488,8.727671507813376,0.7836251806426562,18,14,17,1.0126042273752611,2.0266096948455448,2.0521535442402867
40,13.03606544134331,6.355310729067401,1.239105305594512,21,13,12,1.0946729254163157,2.186196405813363,2.393170015086349
41,12.195449646017492,8.492677270980941,0.8542190149304633,18,12,13,1.23972347185611,2.2676242711066417,2.8112270342415067
42,14.265028503774476,7.621264546989758,1.1579004541610463,21,12,14,1.1430376067509163,2.2083090160642187,2.5241802526885153
43,9.420559358172738,9.358873135757605,1.2193099567503727,21,11,11,0.9595452468040278,1.8360273186880076,1.7617512866494216
44,10.404458186301156,5.9274703587668105,1.0053918849460532,15,12,12,1.2290360831716014,1.5583954433280334,1.9153242317003574
45,11.042278741004482,8.913872580929281,0.9388663335194705,18,11,15,1.0034830586692365,1.9640229032650618,1.970863710264858
46,13.710212098335543,6.320474789828813,0.9056800548285809,15,11,14,0.9257608264329512,1.4656212367350234,1.3568147273574993
47,15.043246734490857,5.939276925292937,1.1473955384344356,18,11,15,0.8526538849517022,1.6332218139814518,1.3925729246791512
48,10.772574656285904,7.470018326500294,1.1215146686945443,15,14,11,1.0437719213460999,1.7974587399961108,1.8761369625860804
49,10.394526033106601,6.913100786536071,1.2181489873753,21,11,14,1.1375231351924997,1.6881347027912537,1.9202922797463655
50,12.623348595569805,7.673575760083818,1.0128626972575807,18,9,13,1.0161904103290722,1.8757980831711216,1.9061680238321492
51,13.319070943296676,6.923263826644675,0.910943374943116,18,12,12,1.2379181451981394,2.3175701009622975,2.868962080749912
52,12.607760361800675,7.444903213436192,1.0254804303451672,21,9,11,0.8414377435092069,1.7327846351023024,1.4580303933479057
53,11.089873433863886,5.636905372391766,1.230671273922682,18,14,12,0.7905895772145296,1.6015096380080176,1.266136827617753
54,12.681138494482314,7.30791896386602,0.9346057061084221,21,15,13,1.264113824038429,1.916069227917177,2.422129598824743
55,10.172594754366648,5.666999743772238,0.7932759262864186,15,9,13,0.8647393711218185,1.491601246107052,1.289846323523133
56,12.74026843793609,6.240912605110685,0.8892017551374687,21,10,16,0.9966141885840917,2.2429047935448985,2.2353107408901187
57,14.26288178205684,6.0202935026538675,0.8263554369533782,21,12,17,0.9596928614661655,2.1345843394359196,2.0485453527541226
58,11.077598098676667,6.756629816702273,1.0972464385441532,21,13,16,0.7727388261977471,2.065744973383422,1.5962813459562017
59,10.979563250754511,6.410044210359038,1.0402274213663363,15,11,14,0.8742865550236085,1.863622324276551,1.6293399417568362
60,9.424405259218483,7.778219441235002,1.0690733559125059,21,14,16,0.7782785074827204,1.6087641934939336,1.252066595404101
61,13.763831523508138,7.192581946584127,0.918014756914731,15,9,13,1.0703999435721359,1.5837982390329262,1.6952975456904924
62,15.414772353113072,8.599544296161476,0.7789126629863427,15,14,12,1.1085433930640005,1.7797367442693022,1.9729154092529697
63,14.631536875330916,7.535884477609925,0.8857337897150351,18,13,14,0.9471974691393572,2.1116122748559816,2.0001138025471863
64,9.384978403691909,8.704975680479507,1.1541050866474998,18,11,14,0.9373974668718925,2.250030795511579,2.1091731680963033
65,11.391175471713858,6.522365757440774,0.9909803837312561,21,11,13,1.0856056208855969,1.5774259312488184,1.7124624574944143
66,15.070834811816047,5.908192908442553,0.8180810306604007,18,12,13,0.8963833521119866,1.5123508672039094,1.3556461399137103
67,13.84567513798274,7.164124753924618,0.8360040160920931,21,13,17,0.9304529181700869,2.3396871018564958,2.1769686915272897
68,14.826160586937071,7.904829025748063,0.9655183814775419,18,10,13,1.093951257558062,1.794380246790081,1.962964527513355
69,13.701574718172616,8.012214407904759,1.1329548423062055,21,11,15,0.8070020071237048,1.8825311471309694,1.5192064142075827
70,15.093441279355623,5.859747964748622,0.8742589203044275,18,11,17,0.8291311379453932,2.3083305421090095,1.9139087291329493
71,10.792891185298483,6.006093080895387,1.0195331789543087,18,11,17,0.8947432081215103,2.1982150534665283,1.9668379890796388
72,9.46940890184047,6.372383294572302,1.2425162347757461,18,13,15,1.0889759780883943,1.9920741668818889,2.169320914304828
73,14.970487066018636,5.892747041818592,0.9788801861551771,18,9,12,0.9435817780874453,1.5888732215030494,1.4992318195013747
74,11.939865152721739,8.24777066998963,0.7983003744410455,15,9,13,1.2514952938178272,2.1358679512068197,2.6730286891516593
75,13.728991861855038,7.777313589377533,1.086947649477343,18,14,14,0.9399267735160675,2.030979373759916,1.9089718898558412
76,14.686507235997205,7.029809277600939,1.2410412040765104,18,10,12,0.80689796089752,1.854758154051737,1.4966005724623948
77,12.967512935334504,7.796631748561199,1.0265991083293442,15,12,12,1.0407387842145521,2.2656228809241306,2.3579216025816505
78,12.624600753349663,8.58973340260948,0.7708207873346452,18,12,12,0.9012465215758956,1.6212065261362045,1.4611067424363955
79,10.995429699993155,6.3386177491323785,0.9490815078058352,18,9,14,1.1810708626259103,2.062689245366793,2.436182166354546
80,13.680222070670368,5.713662908247358,0.9685804337529672,21,14,15,1.2564980980945841,2.240267190060659,2.814891463534916
81,11.59567212601737,8.131275347530917,1.005553232920424,21,10,16,0.8382102618037814,2.242123405687124,1.8793708468773904
82,11.540622199853509,8.782774553317644,0.8085223579232358,18,14,16,0.8576302069910435,2.188425503410455,1.8768598174743873
83,14.781089266025042,5.874293811976496,1.03918052037692,21,11,15,0.9199625266531855,2.4085121444200634,2.2157409178555634
84,9.923796764466617,7.144887132443389,0.7594203465959751,18,13,13,0.8592597808672426,2.198291926848613,1.888903839346168
85,10.57001465087181,6.951651887869515,1.1916404464465318,21,14,13,0.9514462878150773,1.8100397376537454,1.7221555891884326
86,10.943600597925936,8.761581860716502,1.1110932233151398,21,13,14,1.1030190895131127,1.959484181928901,2.1613484582665627
87,10.307618798832793,6.703590333496433,1.2211199420987806,21,9,17,1.2070309718077525,1.472107832568522,1.7768797477509872
88,13.441037881820264,8.116417140889236,1.0210103423699683,21,14,17,0.7870811899737488,1.71063498089416,1.3464086163728965
89,10.714178091426884,8.046216609545121,0.7869638645232077,18,15,14,0.9935659893977444,1.7235325413619091,1.712443314717454
90,11.613802987413413,6.4129876613989145,0.7992119892044706,21,9,14,1.2519230627073377,2.0226392099738986,2.532188674502473
91,13.845914691608108,8.075127632378086,1.1221390635131154,15,14,13,0.9544002827575454,1.7705839052708354,1.6898457798364444
92,10.58880830778931,7.512803110439942,0.7984158154322444,18,11,16,0.9817246351771008,2.00976060893207,1.9730315005971446
93,11.290344553345115,6.222142314174422,1.0223757150034327,21,14,14,1.0089866836647232,2.061580393807618,2.0801071646561624
94,14.564556310135812,7.869515446867242,1.107063434198699,18,11,13,1.1468569727913183,1.969025837736731,2.2581910116146364
95,10.650495136103709,9.181489865602666,0.9820957746048619,15,14,14,0.8874112949822379,2.2098636887382153,1.9610579977574047
96,12.008412666914634,9.341603701169493,1.0739674163844346,18,9,11,1.2138862803434085,1.9225389049963197,2.333743600201472
97,14.859597262196047,6.903604511213613,1.224023818371443,21,13,13,0.9738234285802203,2.143334806865114,2.0872296502167096
98,12.399333105049504,8.96431654204147,1.0258530776725567,21,11,12,1.0797740572455146,1.5683938099667598,1.6935109475465588
99,13.590922239491933,7.885529328417059,0.8848651335099544,18,10,16,0.842106805320202,2.341919327035855,1.9721462028078014
100,10.431640649662265,8.356999811935324,1.0636490073788498,21,13,16,1.152120968657621,1.4820882760721927,1.7075449802643983
101,10.555175716670096,7.358678869741757,0.9578636366808468,18,13,14,0.9642083459766684,1.971010954416254,1.9004652122595906
102,14.24370968790316,6.0116283059035105,1.2268870259389306,18,13,16,0.879120807005419,1.592820691300575,1.4002818115510907
103,11.657889247061632,7.872691068692487,1.0137311155465254,18,11,12,1.2364088876133297,1.8867194475719504,2.332756693410871
104,14.774188879334517,7.712966905944584,0.9129981252537209,21,11,11,1.2279656985515945,1.931751278684774,2.3721243083580843
105,15.035644154584077,8.123087560442556,1.1175743290109517,21,13,11,1.145991396828307,1.469903032265173,1.6844962291477297
106,14.693809083076466,7.41611080497735,1.2407976550379851,21,11,12,1.0734556832177908,1.6490776187551683,1.7702117419199968
107,9.906250109026448,7.088468101587984,1.1992760912485017,18,10,12,1.048135196184372,2.301745330450327,2.4125402934980156
108,12.126786265305807,6.0921363883125075,1.099940463765941,21,11,16,0.7781282699800471,2.0551619460816166,1.5991796096333153
109,11.785144513750062,6.0636625554502155,0.8327040736793277,21,11,11,1.0086603470185387,2.2697717814202036,2.2894287927001895
110,12.059332509813716,9.299716325901091,0.8782935025620199,21,10,14,1.1320600203811342,1.4608528514053953,1.6537731087358298
111,12.847508363085366,7.419307346923868,0.9323376354048803,21,12,13,1.0681088667217007,1.8523518393454554,1.9785134238931321
112,10.29751986456887,6.054970993909886,0.7704606215299526,15,14,12,1.0935456426655346,1.4523461807363596,1.5882068375861769
113,14.092095017228516,8.565723430965104,0.9998128467089202,15,15,12,1.1690199456109465,1.79536177568423,2.098813725362351
114,9.861292287950032,6.383291452729156,1.128865220902079,21,11,15,1.2349390953980972,1.5947111072263116,1.9693710921793592
115,9.72590627586894,9.170318100287673,1.246674267103323,21,10,11,1.1956218998943897,1.7583712251506152,2.102347144934204
116,14.884376064793958,7.324794194973791,1.0439713441699967,21,11,16,1.1056150351610783,1.8454843636379281,2.040395259592768
117,13.930849165273267,8.357102103342513,0.8636128985430145,15,14,11,1.0502251245353496,2.263032634322674,2.3766937302090905
118,15.160914579848637,6.341549457317347,1.1016249250235983,15,14,13,0.8069514527973027,1.6354073854826192,1.3196943656306381
119,11.365453040184008,6.529430205595669,1.1667497055400338,15,12,13,1.0162215231006595,1.9712658309088162,2.0032427651224443
120,10.623501240061879,6.131531857588465,0.9205478182842691,21,12,11,1.2133226264304642,2.0106496576617694,2.439566723465692
121,10.469208620614912,7.241082107214833,1.1864136060313792,21,11,17,1.2173991747300776,1.683784520761009,2.0498378859977318
122,13.343972603652468,9.094123161843292,0.7815296604364302,21,12,11,1.0100125043561423,1.608460923099166,1.6245656450983812
123,14.424559703115829,8.278959559733854,0.8304609830858914,21,15,14,0.8747481548515585,2.378871424916555,2.0809133895748544
124,14.018892342895308,6.532512296626728,1.0880970937164456,18,10,13,0.9301008571730032,1.5519186184595386,1.4434408372919598
125,14.614377998633735,5.906876668392986,1.080635293037792,18,11,13,1.0578800298154405,2.079498503175426,2.199859938540383
126,11.728007877044103,8.532350879070462,0.9270788508130592,15,10,13,1.2343643526009989,1.8613294450684832,2.2975587154391346
127,14.465547530598021,7.269929513087518,0.9967830001786503,21,13,17,1.2012239898572319,2.174048649764598,2.611519393213958
128,14.460208130532804,9.099795190665828,1.1377445395241692,15,10,11,0.7916802404249306,1.5698246366933803,1.2427991458023946
129,13.72551721715628,9.146100514035734,1.1167808162918225,15,12,12,1.0026360688699205,2.117522094621535,2.123104028696536
130,11.934369171467619,6.113583716489952,1.197707796948687,21,14,15,0.9776268073420009,2.184616516572887,2.135739670363755
131,13.150032527782814,5.927820872407705,1.1552179662235058,21,12,12,1.0128271187816202,1.910558406183225,1.9350653657985604
132,10.83822726666186,7.111263634424381,0.9060211768113038,15,11,11,1.1226401775483434,1.7694352250820273,1.9864390752463803
133,11.676092651922417,6.252081080845283,1.2384895345651947,21,13,15,1.231612141918185,1.8584373946584272,2.288874060256117
134,10.712498922775433,8.975671268249165,1.157555612314002,21,10,15,1.0381936818956254,1.5217198559826564,1.5798399400963148
135,14.717140201259555,7.617220296377349,0.9675976371871883,15,11,11,1.1076607679132489,1.4876320587147827,1.6477916685283835
136,10.540676938193984,9.188450884395635,1.1607064261460895,21,10,14,1.1572965042989036,1.5314701223342004,1.7723650190155844
137,13.81888984535,9.035965306552143,1.02712505136328,18,12,12,0.8022792783851437,2.373223091774844,1.9039877095160815
138,14.337226251065605,8.066699392362885,1.0583419440006954,18,12,12,1.2366002350590413,2.243844714940175,2.7747389019310074
139,13.714948974957741,8.221945965319604,0.7670625178262118,21,9,13,0.9927960476900864,2.183759045293088,2.1680273492744546
140,10.07659797651219,6.055425409735066,0.7623650793492917,21,10,13,1.2062993985330588,2.07349527023217,2.5012560973422087
141,15.296903801350737,8.810891284630952,1.000145742294152,21,14,13,0.8843990074565115,1.7513562274192513,1.5488977092323661
142,13.011854804003047,6.786166606076238,1.1660250265062813,18,10,12,0.7993350124042325,1.8809133929883286,1.5034799303156128
143,13.72683130818305,6.1305720445480585,1.2346043221756264,21,13,16,0.8729672769713944,2.0230014107578245,1.7660140328585474
144,13.792025678888983,6.6847362171327545,0.8252373236837683,21,11,16,1.118429380607599,2.356634157474228,2.635728881062612
145,15.318754552142426,5.944612594269518,1.0825733738856071,18,15,12,0.8887516230629092,1.8568726914393148,1.6502986183378836
146,11.617110289615177,6.736722894112445,1.2360852213332287,21,14,12,1.1959619771627268,1.9568512996106522,2.340319749295807
147,11.799468881301687,7.900699201172283,0.7879573490997498,21,11,14,0.9077422690841971,2.299240604839553,2.0871178838075775
148,11.57700692511813,7.115703459389883,1.1103500672226405,15,13,12,0.7971837634540183,1.6496746335139572,1.3150938328192847
149,12.993107576085961,5.990786659982858,1.0976403244830695,15,11,12,1.113574292874168,1.4986480792030779,1.6688559750657976
150,13.869215461049151,6.480920934556885,0.8919197555560235,15,10,14,0.9287225798676181,2.024741115373507,1.8804227922337218
151,13.2172103507174,7.628539897115864,0.9508609666225136,15,12,14,0.8015081995372113,2.327978424842446,1.8658937958569422
152,11.707853776792458,8.905471398581076,1.112745552678441,18,9,11,1.2636756261977102,2.2179427430962413,2.80276018475281
153,15.036891101631984,8.66262116894917,1.145264328759963,21,11,14,1.0419624253700492,2.1306099385262507,2.2200154990643437
154,15.60515740090333,7.3487715883435065,1.0394892187293356,18,10,17,1.2082533738926395,1.8987220459879048,2.2941373181492217
155,10.66856051285578,8.922726366000854,1.1647958426662308,21,12,14,1.013153566403248,1.6220623954160955,1.6433983008444129
156,10.525185830162393,8.56605742283905,0.91078156752193,18,9,11,0.9083228489543075,1.8464853199739752,1.6772048063910672
157,10.238112281972242,6.749591662637643,1.0266601123754668,18,11,13,1.191037599749071,1.5223980235369148,1.8132332878161366
158,14.258635051436016,5.6323430753676496,0.7689967024547453,21,11,14,1.055217025156541,1.8401765193918973,1.9417855925556355
159,14.553714066921454,8.80382872726986,0.8087513203473896,21,14,17,1.2432434524343066,2.1729695742930373,2.701530195578781
160,14.93339875575884,8.563917375295606,0.845954916239462,18,13,15,1.159710246933289,2.1115349680442836,2.4487687391989104
161,12.757808243291796,9.209473009141757,1.0438865301028855,15,9,12,1.2355909972971686,1.5867039011596187,1.9605170556491212
162,11.71889854445017,7.657904084505712,1.0149004789350053,18,12,13,0.9090259309737201,1.9430608197193333,1.7662926705839266
163,10.09329054725171,7.459401548786482,1.2178214243100336,18,13,15,0.9748721331982335,2.15741174774353,2.103200592709664
164,10.815983086747785,7.317387703639215,0.8321445096053787,21,10,14,1.1627022704265757,1.8821424862466052,2.1883713420252477
165,12.691389991146847,7.8568898522569635,0.8433661354157739,18,14,17,1.080354322738335,1.9520560849537882,2.108912229607496
166,10.66897040694203,8.640965086465954,1.2164748095130786,21,11,14,1.0826859969543792,1.4690417933389814,1.5905109785888643
167,9.979863653623951,8.279325078343405,1.0715578647794093,18,9,11,0.8477751620352462,1.7741812017255774,1.5041067557727892
168,10.380140488092549,6.408923440446655,1.1938636428082399,21,12,12,1.0041836232677495,2.162911868220034,2.171960676638011
169,12.96151536003138,8.747150253940035,0.766188486223664,15,12,11,1.1647882404088834,1.611846729667649,1.8774601160583941
170,14.598096746302296,8.458196036161745,1.1960452113880609,15,11,13,1.08145836878332,1.8962095000391348,2.0506716327837573
171,9.91761916801861,8.826712890241083,0.8480762543825265,21,13,13,0.7792794553102778,2.295893689032618,1.7891427834396427
172,14.064864811810688,6.214276481705109,0.9692639767874582,18,9,14,1.0492627360293822,2.0232502674074486,2.122921111252119
173,15.086301338304303,8.918506492047072,0.7800473607753865,21,13,14,0.9185428812027032,2.3663858925333443,2.1736269157650083
174,10.534298625115325,8.640457765798747,1.1900574797620025,21,9,15,1.177175413945554,1.876405792428809,2.2088587654322183
175,15.606365174872227,6.995388031983502,0.8022032850392157,18,11,16,1.221396899781933,1.5703745632259751,1.9180506230206134
176,12.520561462665434,8.884512244107881,1.169509161974794,18,15,11,0.801339153391746,1.8696098444702125,1.498191569940634
177,10.971336881837171,7.420931864573742,1.1540085343997395,18,12,14,1.0253719598723712,1.7483307544087414,1.7926893321532325
178,12.114845216658928,8.376115105830753,0.791173616220771,18,13,14,0.9990333701210297,2.079385744511371,2.0773757481208213
179,14.402118940893821,7.368679614027624,0.8946575622395003,21,10,12,1.0483092786798682,2.2745478449674303,2.3844296106806557
180,10.90982408837801,5.919482579741092,1.147542369088736,15,10,14,0.87636204184114,1.7819347837270876,1.5616200054948206
181,14.066946532159843,8.21234892270962,0.8849499409755152,18,11,12,1.110030302107074,2.059417912962748,2.2860162880907593
182,15.009266598579321,8.605082624566688,1.0444345501833388,18,12,16,1.2172881895715697,2.0845055012293363,2.5374439277434364
183,11.076241825652797,6.720361843323017,1.0303770923481665,21,9,14,1.0719042227227467,1.677700961818581,1.7983347454393506
184,14.860638995472605,7.358161180007493,0.8238590295652447,21,13,12,1.2488282959987795,1.9876867694534635,2.4822794812758877
185,12.336446637145672,7.750246009107592,0.7650347396185011,18,12,13,1.1899739321727596,1.4554208002696112,1.7319128126628538
186,15.447273825243464,6.526563082602622,1.198907594968734,21,12,13,1.197348799905114,1.6739155408585318,2.0042607639894827
187,13.038895341864778,7.2779197919700405,0.8173965441495139,18,14,15,0.9944930479609906,2.410519037456937,2.3972444247285423
188,12.807884837773512,6.395167020346086,0.8542983169325915,21,12,13,1.0694978717670038,1.9086274724005947,2.041273019728472
189,10.33189235255978,7.566494003546703,1.1145275408344015,21,14,13,1.1123266208833813,2.39277535202329,2.6615477218491095
190,14.578276670303977,8.063363411559953,1.1462573077669491,21,15,13,0.9124650148668522,2.008245798565235,1.8324540324441205
191,11.284737252905055,7.539467008918028,1.0103666967577707,21,11,12,1.0354019098079144,2.1975207161127264,2.2753171463055724
192,12.218412283609062,8.06105469171236,1.041570243301406,15,12,14,1.0465600239215986,1.648394396369525,1.7251436788967192
193,10.903491431211979,6.1230055305008255,1.1767744886304805,18,9,17,0.7763778340955682,1.8621639442539284,1.4457428097707252
194,13.633154123933323,6.219533814881926,1.217881866152739,18,11,12,0.8037576171437182,1.5249310320766796,1.2256749326504628
195,14.374914251537419,8.763238628576035,1.2163073540538742,21,13,16,0.9030579795140771,2.172112682998411,1.961543690785446
196,14.585645405027286,7.2117621481670255,1.1473586470487902,15,15,14,0.849145970034766,1.9195783408769782,1.6300022123217084
197,12.818179392705268,8.57988267681079,1.1380060154006464,21,14,15,0.8110219352438311,1.8424019686794102,1.4942284101354197
198,10.078037548781694,5.806022331502108,1.1191024688936466,18,15,17,1.2664851882881893,2.3107257878421312,2.926499984497616
199,10.663594308769614,6.786665391811705,0.9733116599648756,15,13,13,1.2299417442245,2.3207452259382384,2.8543814310911584
200,13.473908046969237,9.047770866420326,1.169180754273204,21,12,13,0.8126457834771211,1.551375008414873,1.2607183591801299
201,10.73242696335061,7.184566184475921,0.9165597417315705,18,12,17,0.8792464937302586,2.188891831018622,1.924575467577929
202,11.103075780937878,6.585326042613411,0.8328735276209944,15,13,13,1.1292415526459914,2.123776100356126,2.3982562210386003
203,10.072345022085484,7.730736850492566,0.9838745813451367,21,14,12,1.03575299412204,2.391584367889501,2.477090669737017
204,11.868354416395503,6.846931765884217,0.8136982001531208,21,10,11,0.817932120641386,2.1919971620676675,1.7929048872099071
205,14.678845740394802,8.352251043718233,1.0403159557459616,18,10,15,0.875161545214946,2.245734373835988,1.9653803647486225
206,10.03042326049535,8.995532682143747,0.8406878424987028,21,12,12,1.1423453441522873,1.9624640306382892,2.241811648465981
207,9.493623801273861,8.01786962872833,1.013464640417863,21,13,14,1.2532495751457549,1.7988513082943585,2.2544096378702903
208,13.869873430092321,7.884816326343394,0.755033194792751,21,10,12,1.2147504412819357,2.232836686966671,2.712339350803259
209,10.662204476021264,7.952800444067392,0.8117627172374133,21,11,13,0.9403148749766138,1.4546455704344656,1.3678248676983695
210,11.341463495759815,9.10672037501498,0.8936550254056458,15,13,11,1.0482528678925478,1.4552445009041044,1.5254642215575869
211,14.55543336722315,6.2708265948892885,0.8784290956071377,21,11,11,0.8265422946340099,1.578020071098924,1.3043003305446281
212,12.297601108397522,9.316533082316212,1.0131323857444214,15,11,14,1.0940389402789341,2.201433987836676,2.4084545071468653
213,12.197963117439398,7.85830142023249,1.0450549238148663,21,15,12,0.8057405304832931,1.8883625442603855,1.521530238157144
214,15.133299298123156,6.707032413011839,1.2352091520411752,18,10,14,1.2251087253868689,1.6856214954043802,2.065069601719568
215,10.378245719642662,6.025426441740006,0.8454129380658324,21,14,11,0.7792825405015549,1.679935738318036,1.3091445900358343
216,13.565041254862912,6.236769393490675,0.9963939402949047,15,15,14,1.1859241278736856,1.974834623034344,2.3420040280167633
217,11.746581036048596,6.395362538019135,1.1301207360184957,18,10,16,1.2527296571990565,2.353444840049895,2.9482301477125934
218,15.592859480325274,7.40041066204161,1.2179704932815896,21,11,16,0.9892632128274862,1.6629612688090492,1.6451064075897128
219,15.332675889571295,6.627039220493851,0.9765536514733234,15,10,14,0.7783744455826832,1.578417522338293,1.2285998638480613
220,9.519106872809253,7.6769931542113765,1.1121522102547932,18,9,11,0.9700645353349282,2.1733587638619567,2.108298259381843
221,9.743959419165032,5.7211437888158585,0.9617018136038455,21,14,14,0.9099211453893776,1.5533433812143653,1.413419988617584
222,14.779940616443634,5.8459230421318535,0.8953678091025602,21,13,11,1.074849871974866,1.8433035606027546,1.9812745961246854
223,15.395829150264742,7.742152058341658,0.9052937867733162,18,9,15,1.245674671610825,2.1674017587995467,2.6998774741413496
224,12.803577659281427,5.8149642276906555,1.1437675386926527,21,13,15,1.124097603261545,1.8770888370007515,2.110031062781546
225,11.578577408613603,7.7883377313256466,1.2084462323160117,18,14,17,0.8505972425150734,1.9235728960772684,1.6361858011800583
226,10.04368153569563,5.675929485757866,0.7710697603884946,15,9,14,0.8409855322279858,2.0979796119406333,1.7643705005513566
227,14.224587533896312,6.4533267978173035,0.75355797928516,21,13,11,1.002958442800439,2.364108867755197,2.3711029486144612
228,12.43747555623121,6.464230082424141,0.8966018552948823,18,11,11,0.9033530740460537,2.32732185874184,2.1023933553890166
229,15.161544304549645,6.674750859459119,1.087717741398999,21,12,12,0.8592960662861363,2.151523964007949,1.8487960787923854
230,11.221372555104486,8.597225073927373,0.9369116497006241,15,11,14,0.9719673285968831,2.1691178176665953,2.1083116506493016
231,13.715073958514509,5.689375144978061,1.024219961347539,18,12,11,0.8163434361368818,2.0561805211274713,1.678549471934924
232,12.174091397341817,5.975774726900483,0.9376289756209354,15,12,14,0.9566748881080691,2.061321566584194,1.9720145790666836
233,11.096265995407403,6.484298841417692,0.9562471479297772,18,14,15,0.9315616274592331,1.5917329068318586,1.482797297168702
234,12.08920379708787,7.975897531620058,1.1242933169663605,18,10,12,1.0478080976106308,2.2215410573325394,2.3277487090475173
